--------------------
BDMEP - INMET
--------------------
Estação           : SAO PAULO MIR de SANTANA  - SP (OMM: 83781)
Latitude  (graus) : -23.5
Longitude (graus) : -46.61
Altitude  (metros): 792.06
Estação Operante
Inicio de operação: 01/12/1945
Periodo solicitado dos dados: 01/01/2017 a 16/12/2019
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83781;21/05/2019;0000;;25.1;;;2.6;19.52;66.25;1.5;
83781;21/05/2019;1200;0;;15;;;;;;
83781;22/05/2019;0000;;26.4;;;4.7;20.24;63.75;0.8;
83781;22/05/2019;1200;0;;14.6;;;;;;
83781;23/05/2019;0000;;27.4;;;4.7;21;63.75;1.766667;
83781;23/05/2019;1200;0;;15.8;;;;;;
83781;24/05/2019;0000;;22.7;;;4;19.04;80.25;3.566667;
83781;24/05/2019;1200;0;;17.6;;;;;;
83781;25/05/2019;0000;;19.5;;;4;15.44;68.75;2.166667;
83781;25/05/2019;1200;1;;11.4;;;;;;
83781;26/05/2019;0000;;24;;;7.4;17.54;77.5;0.933333;
83781;26/05/2019;1200;0;;12.7;;;;;;
83781;27/05/2019;0000;;26.8;;;2.8;19.6;56.75;0.8;
83781;27/05/2019;1200;0;;13.4;;;;;;
83781;28/05/2019;0000;;27.2;;;4.7;19.78;62.75;2.3;
83781;28/05/2019;1200;0;;14.4;;;;;;
83781;29/05/2019;0000;;26.7;;;4.8;20.58;81;1.566667;
83781;29/05/2019;1200;16.6;;17.5;;;;;;
83781;30/05/2019;0000;;26.8;;;2.3;21.28;82.25;1.9;
83781;30/05/2019;1200;0;;18.5;;;;;;
83781;31/05/2019;0000;;27.1;;;3.2;23.74;54;2.766667;
83781;31/05/2019;1200;0;;19.4;;;;;;
83781;01/06/2019;0000;;24.8;;;6.2;21.4;80;1.6;
83781;01/06/2019;1200;7.6;;18.6;;;;;;
83781;02/06/2019;0000;;21.1;;;2;18.58;93.25;1.066667;
83781;02/06/2019;1200;11;;17.7;;;;;;
83781;03/06/2019;0000;;20.8;;;0.9;17.82;84;1.2;
83781;03/06/2019;1200;16.9;;16.5;;;;;;
83781;04/06/2019;0000;;17.8;;;1.8;14.14;78.5;2.066667;
83781;04/06/2019;1200;6;;12.6;;;;;;
83781;05/06/2019;0000;;18.8;;;2.8;14.98;78.75;3.1;
83781;05/06/2019;1200;0.8;;12.1;;;;;;
83781;06/06/2019;0000;;20.8;;;2;15.96;80.25;1.733333;
83781;06/06/2019;1200;0;;13;;;;;;
83781;07/06/2019;0000;;23.5;;;2;16.9;66.25;1.433333;
83781;07/06/2019;1200;0;;11.6;;;;;;
83781;08/06/2019;0000;;23.7;;;4.2;17.02;61.5;1.4;
83781;08/06/2019;1200;0;;13;;;;;;
83781;09/06/2019;0000;;21.8;;;3.2;15.98;68.25;3.466667;
83781;09/06/2019;1200;0;;11.1;;;;;;
83781;10/06/2019;0000;;22.8;;;3.3;17.38;73;1.2;
83781;10/06/2019;1200;0;;12.2;;;;;;
83781;11/06/2019;0000;;24.5;;;2.5;17.66;74.25;1.4;
83781;11/06/2019;1200;0;;12.8;;;;;;
83781;12/06/2019;0000;;25.4;;;3.8;19.58;69.5;1.533333;
83781;12/06/2019;1200;0;;13.3;;;;;;
83781;13/06/2019;0000;;27.3;;;1.7;20.84;67.5;1.433333;
83781;13/06/2019;1200;0;;15.2;;;;;;
83781;14/06/2019;0000;;27.4;;;4;21.64;57.5;0;
83781;14/06/2019;1200;0;;16.3;;;;;;
83781;15/06/2019;0000;;27.2;;;4.7;21.2;59.75;0.933333;
83781;15/06/2019;1200;0;;16;;;;;;
83781;16/06/2019;0000;;26.4;;;4.6;21.36;63.5;1.933333;
83781;16/06/2019;1200;0;;17.7;;;;;;
83781;17/06/2019;0000;;23.5;;;4;18.76;72;2.066667;
83781;17/06/2019;1200;0;;15.5;;;;;;
83781;18/06/2019;0000;;24.1;;;2.3;18.98;70;1.833333;
83781;18/06/2019;1200;0;;14.8;;;;;;
83781;19/06/2019;0000;;25;;;3;19.92;59;1.9;
83781;19/06/2019;1200;0;;15.5;;;;;;
83781;20/06/2019;0000;;23.4;;;9;18.6;78;2.7;
83781;20/06/2019;1200;0;;15.2;;;;;;
83781;21/06/2019;0000;;22.5;;;2.8;18.12;77;2.6;
83781;21/06/2019;1200;0;;16.1;;;;;;
83781;22/06/2019;0000;;25;;;2.8;19.4;67.5;2.466667;
83781;22/06/2019;1200;0;;15.5;;;;;;
83781;23/06/2019;0000;;24.8;;;5.8;19.06;61.5;2.433333;
83781;23/06/2019;1200;0;;14.5;;;;;;
83781;24/06/2019;0000;;25;;;6;20.38;53.25;2.866667;
83781;24/06/2019;1200;0;;15.5;;;;;;
83781;25/06/2019;0000;;26.4;;;7.5;21.58;53.5;3.633333;
83781;25/06/2019;1200;0;;17.5;;;;;;
83781;26/06/2019;0000;;27.4;;;4.1;21.28;65.75;1.9;
83781;26/06/2019;1200;0;;17.6;;;;;;
83781;27/06/2019;0000;;25.6;;;5.7;20.2;74.25;2.666667;
83781;27/06/2019;1200;0;;18.3;;;;;;
83781;28/06/2019;0000;;28;;;3.3;22.08;67.75;2.2;
83781;28/06/2019;1200;0;;18.1;;;;;;
83781;29/06/2019;0000;;27.2;;;3;21.56;58.5;1.9;
83781;29/06/2019;1200;0;;17;;;;;;
83781;30/06/2019;0000;;26.8;;;5.7;22.04;57;3;
83781;30/06/2019;1200;0;;18.1;;;;;;
83781;01/07/2019;0000;;26.2;;;6.3;22.46;53.25;2.766667;
83781;01/07/2019;1200;0;;18.6;;;;;;
83781;02/07/2019;0000;;25.3;;;6;21.08;54.25;2.733333;
83781;02/07/2019;1200;0;;16.6;;;;;;
83781;03/07/2019;0000;;26.7;;;7.2;22.92;61.25;3.233333;
83781;03/07/2019;1200;0;;18.9;;;;;;
83781;04/07/2019;0000;;24;;;6.8;17.22;96;1.8;
83781;04/07/2019;1200;22.4;;14.9;;;;;;
83781;05/07/2019;0000;;15.5;;;0.2;12.68;84.25;1.666667;
83781;05/07/2019;1200;123.6;;10.9;;;;;;
83781;06/07/2019;0000;;14.7;;;1.6;9.6;66.75;2.366667;
83781;06/07/2019;1200;0.1;;7.4;;;;;;
83781;07/07/2019;0000;;14.3;;;2.2;10.06;77.25;3.2;
83781;07/07/2019;1200;0;;6.5;;;;;;
83781;08/07/2019;0000;;18.9;;;2;12.18;76;2.033333;
83781;08/07/2019;1200;0;;6.9;;;;;;
83781;09/07/2019;0000;;20.2;;;2.5;14.1;78;2.833333;
83781;09/07/2019;1200;0;;10.2;;;;;;
83781;10/07/2019;0000;;23.1;;;2;15.26;64.75;2.366667;
83781;10/07/2019;1200;0;;10;;;;;;
83781;11/07/2019;0000;;23.5;;;4.1;16.3;58.75;1.9;
83781;11/07/2019;1200;0;;10.2;;;;;;
83781;12/07/2019;0000;;24.4;;;5.2;17.56;54.25;1.733333;
83781;12/07/2019;1200;0;;10.2;;;;;;
83781;13/07/2019;0000;;25.2;;;5.3;18.82;53;1.9;
83781;13/07/2019;1200;0;;12.7;;;;;;
83781;14/07/2019;0000;;26.5;;;7.5;19.72;52.25;1.366667;
83781;14/07/2019;1200;0;;13.7;;;;;;
83781;15/07/2019;0000;;24.4;;;5.7;19.6;67.5;2;
83781;15/07/2019;1200;0;;14.8;;;;;;
83781;16/07/2019;0000;;20.2;;;2.8;14.56;76.75;1.933333;
83781;16/07/2019;1200;7.8;;14.4;;;;;;
83781;17/07/2019;0000;;17;;;2;12.68;73;3.733333;
83781;17/07/2019;1200;0;;9.2;;;;;;
83781;18/07/2019;0000;;19.9;;;3;14.34;74.25;3.133333;
83781;18/07/2019;1200;0;;10.4;;;;;;
83781;19/07/2019;0000;;21.5;;;3;15.3;74.5;2.833333;
83781;19/07/2019;1200;0;;11.4;;;;;;
83781;20/07/2019;0000;;23;;;2.7;16.78;64.25;1.9;
83781;20/07/2019;1200;0;;12.2;;;;;;
83781;21/07/2019;0000;;24.4;;;3.7;17.72;64.5;2.733333;
83781;21/07/2019;1200;0;;11.8;;;;;;
83781;22/07/2019;0000;;26;;;4.1;20.34;55.5;2.2;
83781;22/07/2019;1200;0;;14.7;;;;;;
83781;23/07/2019;0000;;26.3;;;5;20.66;58.25;0.9;
83781;23/07/2019;1200;0;;14.4;;;;;;
83781;24/07/2019;0000;;27.1;;;5;20.12;58;1.066667;
83781;24/07/2019;1200;0;;14.5;;;;;;
83781;25/07/2019;0000;;26.1;;;5.5;19.14;70.25;2.6;
83781;25/07/2019;1200;0;;15.2;;;;;;
83781;26/07/2019;0000;;27.5;;;2.7;20.76;60.25;2.3;
83781;26/07/2019;1200;0;;15.9;;;;;;
83781;27/07/2019;0000;;26.8;;;4;18.9;70.25;2.166667;
83781;27/07/2019;1200;0;;14.7;;;;;;
83781;28/07/2019;0000;;24;;;4.4;18.54;71.5;2.2;
83781;28/07/2019;1200;0;;16.2;;;;;;
83781;29/07/2019;0000;;23.8;;;3.2;18.08;76.25;3.266667;
83781;29/07/2019;1200;0;;14.9;;;;;;
83781;30/07/2019;0000;;26.4;;;2.4;17.6;69.75;2.4;
83781;30/07/2019;1200;0;;13.4;;;;;;
83781;31/07/2019;0000;;25.4;;;4.6;18.48;60.25;0.433333;
83781;31/07/2019;1200;2.1;;12.5;;;;;;
83781;01/08/2019;0000;;27.5;;;4;19.58;56.25;2.3;
83781;01/08/2019;1200;0;;12.4;;;;;;
83781;02/08/2019;0000;;29.1;;;6.5;18.64;67.75;3.733333;
83781;02/08/2019;1200;0;;13.4;;;;;;
83781;03/08/2019;0000;;15.1;;;5;11.84;90.75;2.433333;
83781;03/08/2019;1200;2.4;;10.4;;;;;;
83781;04/08/2019;0000;;12.3;;;1.5;10.94;80.25;5.2;
83781;04/08/2019;1200;0.2;;9.6;;;;;;
83781;05/08/2019;0000;;18.6;;;1.3;14.46;78.25;3.566667;
83781;05/08/2019;1200;0;;10.5;;;;;;
83781;06/08/2019;0000;;26;;;2.7;17.92;77.25;2.3;
83781;06/08/2019;1200;0.6;;12.6;;;;;;
83781;07/08/2019;0000;;26.2;;;3.2;20.4;66;1.9;
83781;07/08/2019;1200;0;;14.2;;;;;;
83781;08/08/2019;0000;;27.8;;8.4;3.3;20.68;68.5;0.266667;
83781;08/08/2019;1200;0;;15.2;;;;;;
83781;09/08/2019;0000;;29;;9.7;6;22.18;55;1.966667;
83781;09/08/2019;1200;0;;15.5;;;;;;
83781;10/08/2019;0000;;29.8;;8.8;5.5;23.42;46;1.9;
83781;10/08/2019;1200;0;;16.5;;;;;;
83781;11/08/2019;0000;;25;;7.3;7.6;19.76;78.5;2.766667;
83781;11/08/2019;1200;0;;16.7;;;;;;
83781;12/08/2019;0000;;30.2;;9.6;3.6;23.46;52.25;2.1;
83781;12/08/2019;1200;0;;16.7;;;;;;
83781;13/08/2019;0000;;25.4;;2.2;5.8;18.14;79;3.866667;
83781;13/08/2019;1200;0;;14.1;;;;;;
83781;14/08/2019;0000;;14.9;;0;1.6;11.96;83.25;4.4;
83781;14/08/2019;1200;0;;10.7;;;;;;
83781;15/08/2019;0000;;21.1;;9.7;1.7;14.76;72;3.8;
83781;15/08/2019;1200;0;;10.4;;;;;;
83781;16/08/2019;0000;;25;;8.4;2.7;17.72;55.25;2.333333;
83781;16/08/2019;1200;0;;11.1;;;;;;
83781;17/08/2019;0000;;27;;10.1;3.6;20.26;61.25;2.2;
83781;17/08/2019;1200;0;;12.1;;;;;;
83781;18/08/2019;0000;;28.6;;9.8;6.8;21.58;50.25;2.733333;
83781;18/08/2019;1200;0;;16.2;;;;;;
83781;19/08/2019;0000;;21;;0;5.6;16.7;87.75;3.866667;
83781;19/08/2019;1200;0;;14.9;;;;;;
83781;20/08/2019;0000;;16.6;;0;1.6;15.22;83.5;3.3;
83781;20/08/2019;1200;0;;14;;;;;;
83781;21/08/2019;0000;;19.8;;1.1;1.2;16.1;78.5;2.833333;
83781;21/08/2019;1200;0;;14.2;;;;;;
83781;22/08/2019;0000;;19.3;;5;2.2;15.6;77.75;3.866667;
83781;22/08/2019;1200;0;;13.6;;;;;;
83781;23/08/2019;0000;;22.3;;5.2;2.3;16.12;74.5;3.033333;
83781;23/08/2019;1200;0;;13.3;;;;;;
83781;24/08/2019;0000;;19.1;;2.2;3.2;14.9;79.75;3.3;
83781;24/08/2019;1200;0.1;;12.9;;;;;;
83781;25/08/2019;0000;;21.8;;5.5;2.5;15.82;70.5;4.5;
83781;25/08/2019;1200;0;;12;;;;;;
83781;26/08/2019;0000;;24.5;;9.5;3.5;17.1;71;3.866667;
83781;26/08/2019;1200;0;;13.2;;;;;;
83781;27/08/2019;0000;;25;;7.3;3.3;17.7;76.5;2.5;
83781;27/08/2019;1200;0;;13.8;;;;;;
83781;28/08/2019;0000;;23.2;;3.4;3.5;17.8;76;3.033333;
83781;28/08/2019;1200;0;;14.9;;;;;;
83781;29/08/2019;0000;;26.9;;8.6;2.7;18.74;69;1.766667;
83781;29/08/2019;1200;0;;13.4;;;;;;
83781;30/08/2019;0000;;29.8;;10.3;3.2;22.54;49;1.7;
83781;30/08/2019;1200;0;;14.7;;;;;;
83781;31/08/2019;0000;;32.4;;9.1;6.3;21.68;64.25;3.933333;
83781;31/08/2019;1200;0;;17.1;;;;;;
83781;01/09/2019;0000;;21.8;;0;6.4;18.18;92;2.066667;
83781;01/09/2019;1200;11.5;;16.5;;;;;;
83781;02/09/2019;0000;;19.6;;0;2;16.84;89;2.133333;
83781;02/09/2019;1200;38.2;;15.2;;;;;;
83781;03/09/2019;0000;;22.9;;3.2;2;18.68;93.5;2.2;
83781;03/09/2019;1200;0;;15.4;;;;;;
83781;04/09/2019;0000;;18.8;;0;0.6;16;92;1.066667;
83781;04/09/2019;1200;14.7;;14.7;;;;;;
83781;05/09/2019;0000;;15.1;;0;0.9;13.56;91.25;4.233333;
83781;05/09/2019;1200;0.2;;12.5;;;;;;
83781;06/09/2019;0000;;18.1;;0;0.6;15.34;87.25;4.133333;
83781;06/09/2019;1200;4;;12.2;;;;;;
83781;07/09/2019;0000;;28.9;;9.6;0.8;20.9;77.5;1.7;
83781;07/09/2019;1200;3.2;;12.1;;;;;;
83781;08/09/2019;0000;;31.7;;10;2.7;23.84;63.25;0.7;
83781;08/09/2019;1200;0;;17.7;;;;;;
83781;09/09/2019;0000;;32.8;;10.3;4;25.3;46;2.466667;
83781;09/09/2019;1200;0;;18.2;;;;;;
83781;10/09/2019;0000;;33.4;;10.1;8;26.04;46;1.533333;
83781;10/09/2019;1200;0;;18.8;;;;;;
83781;11/09/2019;0000;;34.8;;9.8;8;27.68;40.25;1.666667;
83781;11/09/2019;1200;0;;19.8;;;;;;
83781;12/09/2019;0000;;35.9;;9.8;8;27.26;43;3.266667;
83781;12/09/2019;1200;0;;21;;;;;;
83781;13/09/2019;0000;;26;;0;8.7;19.66;81;3.3;
83781;13/09/2019;1200;0;;17.5;;;;;;
83781;14/09/2019;0000;;26.3;;6.8;3;20.3;78.25;3.1;
83781;14/09/2019;1200;0;;17.4;;;;;;
83781;15/09/2019;0000;;30.5;;8.5;2.6;23.32;65.25;2.366667;
83781;15/09/2019;1200;0;;17;;;;;;
83781;16/09/2019;0000;;34.4;;9.7;3.4;27.28;45.5;1.066667;
83781;16/09/2019;1200;0;;19.2;;;;;;
83781;17/09/2019;0000;;34.4;;10;6.5;26.7;50.5;1.333333;
83781;17/09/2019;1200;0;;19.9;;;;;;
83781;18/09/2019;0000;;34.5;;9.9;7.7;24.26;53.25;3.3;
83781;18/09/2019;1200;0;;19.8;;;;;;
83781;19/09/2019;0000;;32.2;;5.2;9.8;22.32;70.25;1.733333;
83781;19/09/2019;1200;0;;17.8;;;;;;
83781;20/09/2019;0000;;28;;1.4;5;22.14;79.5;1.766667;
83781;20/09/2019;1200;0.3;;19.5;;;;;;
83781;21/09/2019;0000;;20.7;;0;2.5;17.36;86.75;3.133333;
83781;21/09/2019;1200;1.9;;15.4;;;;;;
83781;22/09/2019;0000;;18.2;;0;1.1;15.84;86;4.666667;
83781;22/09/2019;1200;0;;14.2;;;;;;
83781;23/09/2019;0000;;16.8;;0.2;2;14.52;70.25;4.966667;
83781;23/09/2019;1200;0;;12.2;;;;;;
83781;24/09/2019;0000;;23;;3.2;2.4;16.54;78.25;2.8;
83781;24/09/2019;1200;0;;12.2;;;;;;
83781;25/09/2019;0000;;19.6;;0;1.9;16.66;86.75;2.466667;
83781;25/09/2019;1200;0.3;;15.1;;;;;;
83781;26/09/2019;0000;;19.6;;0;2.4;16.82;88.5;1.466667;
83781;26/09/2019;1200;4.2;;15.1;;;;;;
83781;27/09/2019;0000;;23.4;;6.4;0.8;17.08;78.5;3.3;
83781;27/09/2019;1200;0;;14.2;;;;;;
83781;28/09/2019;0000;;19.6;;0;2.8;15.82;85.25;3.3;
83781;28/09/2019;1200;0;;13.2;;;;;;
83781;29/09/2019;0000;;26.4;;8.2;4;17.66;73;2.5;
83781;29/09/2019;1200;0;;13.4;;;;;;
83781;30/09/2019;0000;;28.8;;10;1;20.28;64.25;1.9;
83781;30/09/2019;1200;0;;14.1;;;;;;
83781;01/10/2019;0000;;32.8;;10.8;4;22.48;54.25;3.566667;
83781;01/10/2019;1200;0;;14;;;;;;
83781;02/10/2019;0000;;35.1;;11;1.7;25.98;40;1.2;
83781;02/10/2019;1200;0;;17.8;;;;;;
83781;03/10/2019;0000;;28.4;;9;6.3;20.06;62;3.566667;
83781;03/10/2019;1200;0;;16.1;;;;;;
83781;04/10/2019;0000;;31.6;;9.6;4.7;22.04;62.5;1.066667;
83781;04/10/2019;1200;0;;16.2;;;;;;
83781;05/10/2019;0000;;33.9;;10.8;4;25.6;47.25;0;
83781;05/10/2019;1200;0;;17.3;;;;;;
83781;06/10/2019;0000;;26.8;;1.1;6.7;20.26;79.5;3.9;
83781;06/10/2019;1200;0;;18.1;;;;;;
83781;07/10/2019;0000;;20.7;;0;1.8;17.9;87.75;3.466667;
83781;07/10/2019;1200;5.2;;16.6;;;;;;
83781;08/10/2019;0000;;19.6;;0;2;17.8;90.75;2.533333;
83781;08/10/2019;1200;0;;16.4;;;;;;
83781;09/10/2019;0000;;21.1;;0;0.2;18.34;86.75;2.6;
83781;09/10/2019;1200;5.8;;16.6;;;;;;
83781;10/10/2019;0000;;29.3;;8.7;1;21.24;73.75;2.733333;
83781;10/10/2019;1200;0;;16.6;;;;;;
83781;11/10/2019;0000;;32.6;;8.9;3;23.74;60.75;2.933333;
83781;11/10/2019;1200;0;;17.8;;;;;;
83781;12/10/2019;0000;;32.9;;8.5;3.5;25.54;59;2.3;
83781;12/10/2019;1200;0;;19.4;;;;;;
83781;13/10/2019;0000;;35.1;;10.7;6.5;27.7;45;2.05;
83781;13/10/2019;1200;0;;20.1;;;;;;
83781;14/10/2019;0000;;33.4;;9.7;7;23.74;73;3.5;
83781;14/10/2019;1200;0;;20.5;;;;;;
83781;15/10/2019;0000;;24.6;;0;5.5;20.92;79;2.45;
83781;15/10/2019;1200;0;;18.8;;;;;;
83781;16/10/2019;0000;;28;;6.4;2.8;21.34;86;3.45;
83781;16/10/2019;1200;0;;18.5;;;;;;
83781;17/10/2019;0000;;31.6;;8.5;3.2;23.14;81;2.85;
83781;17/10/2019;1200;0;;19.1;;;;;;
83781;18/10/2019;0000;;32.4;;5.3;3.5;24.44;75;1.6;
83781;18/10/2019;1200;0;;19.5;;;;;;
83781;19/10/2019;0000;;30.2;;5.4;4.2;22.06;82;3.25;
83781;19/10/2019;1200;0;;19;;;;;;
83781;20/10/2019;0000;;20.1;;0.6;2.8;16.8;80;4.15;
83781;20/10/2019;1200;0.4;;15;;;;;;
83781;21/10/2019;0000;;21.5;;0.2;2.8;17.84;83;1.65;
83781;21/10/2019;1200;0;;14.9;;;;;;
83781;22/10/2019;0000;;25.3;;4.6;1.4;19.96;78;2.95;
83781;22/10/2019;1200;0.8;;16.4;;;;;;
83781;23/10/2019;0000;;26.3;;6.7;3.5;20.64;76;3.3;
83781;23/10/2019;1200;0;;16.9;;;;;;
83781;24/10/2019;0000;;28.8;;8.6;3.5;23.06;66;2.3;
83781;24/10/2019;1200;0;;17.9;;;;;;
83781;25/10/2019;0000;;30.1;;10.3;3;22.22;76;1.6;
83781;25/10/2019;1200;0;;17.7;;;;;;
83781;26/10/2019;0000;;29;;5.9;4;22.54;85;3.3;
83781;26/10/2019;1200;0;;18.3;;;;;;
83781;27/10/2019;0000;;35.6;;11;3;27.1;54;1.25;
83781;27/10/2019;1200;0;;19.1;;;;;;
83781;28/10/2019;0000;;31.9;;8.4;5.7;24.42;69;1.5;
83781;28/10/2019;1200;34;;18.5;;;;;;
83781;29/10/2019;0000;;31;;4.2;2.6;24.86;66;3.4;
83781;29/10/2019;1200;0;;18.5;;;;;;
83781;30/10/2019;0000;;34.1;;10.7;4.5;26.8;58;2.45;
83781;30/10/2019;1200;0;;21.1;;;;;;
83781;31/10/2019;0000;;28.4;;7.3;8.2;25.72;73;3.15;
83781;31/10/2019;1200;0;;20.9;;;;;;
83781;01/11/2019;0000;;27.7;;6.1;4;23.04;71.75;3.566667;
83781;01/11/2019;1200;0;;20;;;;;;
83781;02/11/2019;0000;;32;;11.3;3.9;24.12;67.75;1.933333;
83781;02/11/2019;1200;0;;19.6;;;;;;
83781;03/11/2019;0000;;34.3;;10.3;5;27.84;45;2.5;
83781;03/11/2019;1200;0;;20.1;;;;;;
83781;04/11/2019;0000;;36.1;;8.7;6;28.02;59;2.2;
83781;04/11/2019;1200;0;;21.2;;;;;;
83781;05/11/2019;0000;;29.1;;2;8;22.62;80.25;2.533333;
83781;05/11/2019;1200;6.8;;19.7;;;;;;
83781;06/11/2019;0000;;21.4;;0;2.8;19.28;84.75;2.966667;
83781;06/11/2019;1200;29.3;;18.2;;;;;;
83781;07/11/2019;0000;;24.5;;0;2;19.98;84.75;1.633333;
83781;07/11/2019;1200;0;;16.9;;;;;;
83781;08/11/2019;0000;;23.5;;0;1.2;20.5;89.75;2.1;
83781;08/11/2019;1200;0;;18.8;;;;;;
83781;09/11/2019;0000;;27.4;;3.6;1;22.04;83;2.166667;
83781;09/11/2019;1200;8.8;;19.2;;;;;;
83781;10/11/2019;0000;;25;;0;2.4;22.58;81.5;1.1;
83781;10/11/2019;1200;0;;20.3;;;;;;
83781;11/11/2019;0000;;23.2;;0;2.3;20.42;83.25;2.333333;
83781;11/11/2019;1200;0;;19.2;;;;;;
83781;12/11/2019;0000;;25.2;;2.4;2.5;20.24;81.25;5;
83781;12/11/2019;1200;0;;17.5;;;;;;
83781;13/11/2019;0000;;28.2;;5.1;3.3;21.42;78;2.5;
83781;13/11/2019;1200;0;;17.8;;;;;;
83781;14/11/2019;0000;;27.5;;1.4;3;21.86;84;3.166667;
83781;14/11/2019;1200;13.6;;19.3;;;;;;
83781;15/11/2019;0000;;21.6;;0;2.7;19.28;84.75;2.733333;
83781;15/11/2019;1200;21.4;;17.6;;;;;;
83781;16/11/2019;0000;;23;;7.1;2;18.48;66.25;3.2;
83781;16/11/2019;1200;0.6;;15;;;;;;
83781;17/11/2019;0000;;27.3;;10.8;3.3;19.58;68.75;3.866667;
83781;17/11/2019;1200;0;;14.4;;;;;;
83781;18/11/2019;0000;;25;;0.9;3.8;19.42;81;2.966667;
83781;18/11/2019;1200;0;;16.3;;;;;;
83781;19/11/2019;0000;;27.4;;3.8;2.5;21.32;77.25;2.733333;
83781;19/11/2019;1200;0;;17.8;;;;;;
83781;20/11/2019;0000;;29;;7.5;3.2;22.1;77;2.733333;
83781;20/11/2019;1200;0;;19;;;;;;
83781;21/11/2019;0000;;29.9;;7.3;3.5;23.32;74.25;4.3;
83781;21/11/2019;1200;0;;19.3;;;;;;
83781;22/11/2019;0000;;32;;9;4;25.52;62.75;3.466667;
83781;22/11/2019;1200;0;;19.2;;;;;;
83781;23/11/2019;0000;;30.7;;8.2;6;23.02;73.75;4.133333;
83781;23/11/2019;1200;0;;18.8;;;;;;
83781;24/11/2019;0000;;21.5;;0.8;4;16.8;74.25;3.3;
83781;24/11/2019;1200;0;;14.7;;;;;;
83781;25/11/2019;0000;;24.8;;6.8;3.7;18.26;72.25;2.766667;
83781;25/11/2019;1200;0;;14.5;;;;;;
83781;26/11/2019;0000;;30.8;;8.5;3.8;21.94;68.5;2.666667;
83781;26/11/2019;1200;0.2;;16;;;;;;
83781;27/11/2019;0000;;29.3;;0;4.1;22.96;78;2.366667;
83781;27/11/2019;1200;0;;19.3;;;;;;
83781;28/11/2019;0000;;24;;0;2.9;18.14;90.5;3;
83781;28/11/2019;1200;24.4;;15.1;;;;;;
83781;29/11/2019;0000;;25.4;;7;2;19.02;78;3.166667;
83781;29/11/2019;1200;6.1;;14.8;;;;;;
83781;30/11/2019;0000;;32;;7.2;2;23.6;72.25;1.066667;
83781;30/11/2019;1200;0;;17.6;;;;;;
83781;01/12/2019;0000;;29.8;;4.8;4;23.98;71.25;2.866667;
83781;01/12/2019;1200;1;;20.5;;;;;;
83781;02/12/2019;0000;;22.4;;0.7;4.4;18.02;83;4.433333;
83781;02/12/2019;1200;0.5;;16.1;;;;;;
83781;03/12/2019;0000;;21.6;;0;2.2;18.3;79.5;3.033333;
83781;03/12/2019;1200;0;;15.1;;;;;;
83781;04/12/2019;0000;;29.3;;5.1;2.4;23.74;75.75;1.933333;
83781;04/12/2019;1200;0;;17.6;;;;;;
83781;05/12/2019;0000;;29.5;;3.2;2.8;24.06;78;3.4;
83781;05/12/2019;1200;8.8;;20.9;;;;;;
83781;06/12/2019;0000;;23;;0;1.2;19.26;83.5;3.033333;
83781;06/12/2019;1200;6.2;;17.9;;;;;;
83781;07/12/2019;0000;;28.2;;11.4;4.2;20.78;63.25;4;
83781;07/12/2019;1200;0;;16.6;;;;;;
83781;08/12/2019;0000;;29;;12.4;7;21.12;56.5;2.7;
83781;08/12/2019;1200;0;;15;;;;;;
83781;09/12/2019;0000;;28.3;;2.5;4.7;22.3;73.5;2.166667;
83781;09/12/2019;1200;0;;18.1;;;;;;
83781;10/12/2019;0000;;26.2;;0.2;2.5;21.2;91.75;0.8;
83781;10/12/2019;1200;6;;19.3;;;;;;
83781;11/12/2019;0000;;26.4;;0.4;1.5;21.22;85;0.533333;
83781;11/12/2019;1200;40.8;;18.9;;;;;;
83781;12/12/2019;0000;;27.8;;5.5;2;23.56;73;1.733333;
83781;12/12/2019;1200;14;;18.1;;;;;;
83781;13/12/2019;0000;;29.8;;5;5.3;23.48;84.5;1.9;
83781;13/12/2019;1200;0;;20.4;;;;;;
83781;14/12/2019;0000;;29.4;;5;4;22.94;79.75;2.366667;
83781;14/12/2019;1200;26.5;;19.1;;;;;;
83781;15/12/2019;0000;;31.8;;4.7;1.2;25.24;68.75;2.733333;
83781;15/12/2019;1200;43.5;;18.9;;;;;;
83781;16/12/2019;0000;;32.4;;8.6;5.4;26.38;57.5;2.5;
83781;16/12/2019;1200;0;;22.2;;;;;;
